NAZEV;Pb;Zn
usti_nad_orlici;2,617395833;2,48490665
usti_nad_orlici;3,295836866;2,48490665
usti_nad_orlici;2,433613355;2,48490665
usti_nad_orlici;2,564949357;2,48490665
usti_nad_orlici;2,517696473;2,48490665
usti_nad_orlici;2,747270914;2,48490665
usti_nad_orlici;2,917770732;2,48490665
usti_nad_orlici;2,557227311;2,48490665
usti_nad_orlici;2,509599262;2,48490665
usti_nad_orlici;2,879198457;2,493205453
usti_nad_orlici;2,879198457;2,493205453
usti_nad_orlici;2,879198457;2,501435952
usti_nad_orlici;2,879198457;2,501435952
usti_nad_orlici;2,778819272;2,501435952
usti_nad_orlici;2,778819272;2,501435952
usti_nad_orlici;2,660259537;2,501435952
usti_nad_orlici;2,76000994;2,509599262
usti_nad_orlici;2,76000994;2,509599262
usti_nad_orlici;2,803360381;2,533696814
usti_nad_orlici;2,694627181;2,533696814
usti_nad_orlici;2,694627181;2,533696814
usti_nad_orlici;2,944438979;2,533696814
usti_nad_orlici;2,944438979;2,533696814
usti_nad_orlici;2,917770732;2,533696814
usti_nad_orlici;2,917770732;2,533696814
usti_nad_orlici;3,04927304;2,533696814
usti_nad_orlici;3,04927304;2,533696814
usti_nad_orlici;2,63905733;2,541601993
usti_nad_orlici;2,890371758;2,541601993
usti_nad_orlici;3,109060959;2,564949357
usti_nad_orlici;2,856470206;2,564949357
usti_nad_orlici;3,054001182;2,564949357
usti_nad_orlici;3,113515309;2,564949357
usti_nad_orlici;3,104586678;2,564949357
usti_nad_orlici;3,010620886;2,564949357
usti_nad_orlici;3,39785848;2,564949357
usti_nad_orlici;2,867898902;2,564949357
usti_nad_orlici;2,424802726;2,564949357
usti_nad_orlici;2,753660712;2,564949357
usti_nad_orlici;3,317815773;2,564949357
usti_nad_orlici;3,258096538;2,564949357
usti_nad_orlici;2,833213344;2,564949357
usti_nad_orlici;2,912350665;2,564949357
usti_nad_orlici;2,965273066;2,564949357
usti_nad_orlici;2,351375257;2,564949357
usti_nad_orlici;3,265759411;2,564949357
usti_nad_orlici;2,442347035;2,564949357
usti_nad_orlici;3,433987204;2,564949357
usti_nad_orlici;2,980618636;2,564949357
usti_nad_orlici;3,157000421;2,564949357
usti_nad_orlici;2,985681938;2,564949357
usti_nad_orlici;2,727852828;2,564949357
usti_nad_orlici;3,246490992;2,564949357
usti_nad_orlici;3,404525172;2,564949357
usti_nad_orlici;2,714694744;2,564949357
usti_nad_orlici;2,797281335;2,564949357
usti_nad_orlici;2,862200881;2,564949357
usti_nad_orlici;2,740840024;2,564949357
usti_nad_orlici;2,653241965;2,564949357
usti_nad_orlici;2,944438979;2,564949357
usti_nad_orlici;2,867898902;2,564949357
usti_nad_orlici;2,653241965;2,564949357
usti_nad_orlici;3,117949906;2,564949357
usti_nad_orlici;2,76000994;2,564949357
usti_nad_orlici;2,406945108;2,564949357
usti_nad_orlici;3,384390263;2,564949357
usti_nad_orlici;3,535145354;2,564949357
usti_nad_orlici;2,954910279;2,564949357
usti_nad_orlici;2,844909384;2,564949357
usti_nad_orlici;3,005682604;2,564949357
usti_nad_orlici;2,341805806;2,564949357
usti_nad_orlici;2,4765384;2,564949357
usti_nad_orlici;2,867898902;2,564949357
usti_nad_orlici;3,104586678;2,564949357
usti_nad_orlici;2,772588722;2,564949357
usti_nad_orlici;3,46260601;2,564949357
usti_nad_orlici;2,653241965;2,564949357
usti_nad_orlici;3,586292865;2,564949357
usti_nad_orlici;2,912350665;2,564949357
usti_nad_orlici;2,772588722;2,564949357
usti_nad_orlici;2,772588722;2,564949357
usti_nad_orlici;3,0301337;2,564949357
usti_nad_orlici;2,833213344;2,564949357
usti_nad_orlici;2,714694744;2,564949357
usti_nad_orlici;2,587764035;2,564949357
usti_nad_orlici;2,785011242;2,564949357
usti_nad_orlici;2,493205453;2,564949357
usti_nad_orlici;2,653241965;2,564949357
usti_nad_orlici;2,839078464;2,564949357
usti_nad_orlici;2,646174797;2,564949357
usti_nad_orlici;2,714694744;2,564949357
usti_nad_orlici;3,005682604;2,564949357
usti_nad_orlici;2,533696814;2,564949357
usti_nad_orlici;2,48490665;2,564949357
usti_nad_orlici;2,557227311;2,564949357
usti_nad_orlici;2,833213344;2,564949357
usti_nad_orlici;2,912350665;2,564949357
usti_nad_orlici;3,19047635;2,564949357
usti_nad_orlici;3,020424886;2,564949357
usti_nad_orlici;2,58021683;2,564949357
usti_nad_orlici;2,406945108;2,564949357
usti_nad_orlici;2,459588842;2,564949357
usti_nad_orlici;3,349904087;2,564949357
usti_nad_orlici;2,827313622;2,564949357
usti_nad_orlici;2,803360381;2,564949357
usti_nad_orlici;2,687847494;2,564949357
usti_nad_orlici;2,850706502;2,587764035
usti_nad_orlici;2,87356464;2,595254707
usti_nad_orlici;2,844909384;2,595254707
usti_nad_orlici;3,104586678;2,602689685
usti_nad_orlici;2,970414466;2,602689685
usti_nad_orlici;2,970414466;2,602689685
usti_nad_orlici;2,890371758;2,602689685
usti_nad_orlici;2,890371758;2,602689685
usti_nad_orlici;2,557227311;2,610069793
usti_nad_orlici;2,87356464;2,617395833
usti_nad_orlici;2,708050201;2,624668592
usti_nad_orlici;3,020424886;2,63188884
usti_nad_orlici;2,960105096;2,63188884
usti_nad_orlici;2,960105096;2,63188884
usti_nad_orlici;2,747270914;2,63905733
usti_nad_orlici;2,985681938;2,63905733
usti_nad_orlici;3,19047635;2,63905733
usti_nad_orlici;2,821378886;2,63905733
usti_nad_orlici;3,589059119;2,63905733
usti_nad_orlici;2,747270914;2,63905733
usti_nad_orlici;3,770459441;2,63905733
usti_nad_orlici;2,890371758;2,63905733
usti_nad_orlici;2,939161922;2,63905733
usti_nad_orlici;3,186352633;2,63905733
usti_nad_orlici;3,377587516;2,63905733
usti_nad_orlici;3,391147046;2,63905733
usti_nad_orlici;2,785011242;2,63905733
usti_nad_orlici;3,663561646;2,63905733
usti_nad_orlici;2,727852828;2,63905733
usti_nad_orlici;3,39785848;2,63905733
usti_nad_orlici;2,985681938;2,63905733
usti_nad_orlici;3,169685581;2,63905733
usti_nad_orlici;2,424802726;2,63905733
usti_nad_orlici;2,975529566;2,63905733
usti_nad_orlici;2,681021529;2,63905733
usti_nad_orlici;3,000719815;2,63905733
usti_nad_orlici;2,850706502;2,63905733
usti_nad_orlici;2,753660712;2,63905733
usti_nad_orlici;2,772588722;2,63905733
usti_nad_orlici;2,809402695;2,63905733
usti_nad_orlici;2,58021683;2,63905733
usti_nad_orlici;3,246490992;2,63905733
usti_nad_orlici;3,010620886;2,63905733
usti_nad_orlici;3,020424886;2,63905733
usti_nad_orlici;2,797281335;2,63905733
usti_nad_orlici;2,517696473;2,63905733
usti_nad_orlici;2,839078464;2,63905733
usti_nad_orlici;3,091042453;2,63905733
usti_nad_orlici;3,453157121;2,63905733
usti_nad_orlici;3,000719815;2,63905733
usti_nad_orlici;2,708050201;2,63905733
usti_nad_orlici;2,740840024;2,63905733
usti_nad_orlici;2,681021529;2,63905733
usti_nad_orlici;2,517696473;2,63905733
usti_nad_orlici;2,653241965;2,63905733
usti_nad_orlici;3,46260601;2,63905733
usti_nad_orlici;3,529297384;2,63905733
usti_nad_orlici;3,034952987;2,63905733
usti_nad_orlici;2,856470206;2,653241965
usti_nad_orlici;3,025291076;2,660259537
usti_nad_orlici;3,025291076;2,660259537
usti_nad_orlici;2,772588722;2,660259537
usti_nad_orlici;2,901421594;2,667228207
usti_nad_orlici;2,901421594;2,667228207
usti_nad_orlici;3,148453361;2,674148649
usti_nad_orlici;2,827313622;2,674148649
usti_nad_orlici;2,674148649;2,687847494
usti_nad_orlici;3,135494216;2,694627181
usti_nad_orlici;3,238678452;2,694627181
usti_nad_orlici;3,356200016;2,696652156
usti_nad_orlici;2,960105096;2,701361213
usti_nad_orlici;2,960105096;2,701361213
usti_nad_orlici;2,541601993;2,701361213
usti_nad_orlici;3,0301337;2,701361213
usti_nad_orlici;3,346389145;2,708050201
usti_nad_orlici;3,292126287;2,708050201
usti_nad_orlici;3,198673118;2,708050201
usti_nad_orlici;2,833213344;2,708050201
usti_nad_orlici;3,254242969;2,708050201
usti_nad_orlici;3,020424886;2,708050201
usti_nad_orlici;2,803360381;2,708050201
usti_nad_orlici;3,569532696;2,708050201
usti_nad_orlici;3,169685581;2,708050201
usti_nad_orlici;3,763522997;2,708050201
usti_nad_orlici;3,054001182;2,708050201
usti_nad_orlici;3,04927304;2,708050201
usti_nad_orlici;2,753660712;2,708050201
usti_nad_orlici;2,660259537;2,708050201
usti_nad_orlici;3,387774361;2,708050201
usti_nad_orlici;2,985681938;2,708050201
usti_nad_orlici;3,27336401;2,708050201
usti_nad_orlici;3,374168709;2,708050201
usti_nad_orlici;3,230804396;2,708050201
usti_nad_orlici;3,277144733;2,708050201
usti_nad_orlici;3,144152279;2,708050201
usti_nad_orlici;3,242592351;2,708050201
usti_nad_orlici;3,407841924;2,708050201
usti_nad_orlici;2,917770732;2,708050201
usti_nad_orlici;3,27336401;2,708050201
usti_nad_orlici;2,912350665;2,708050201
usti_nad_orlici;2,667228207;2,708050201
usti_nad_orlici;2,753660712;2,708050201
usti_nad_orlici;3,353406718;2,708050201
usti_nad_orlici;3,314186005;2,708050201
usti_nad_orlici;3,335769576;2,708050201
usti_nad_orlici;3,222867846;2,708050201
usti_nad_orlici;2,63905733;2,708050201
usti_nad_orlici;2,687847494;2,708050201
usti_nad_orlici;2,740840024;2,708050201
usti_nad_orlici;2,091864062;2,708050201
usti_nad_orlici;2,674148649;2,708050201
usti_nad_orlici;2,660259537;2,708050201
usti_nad_orlici;3,453157121;2,708050201
usti_nad_orlici;2,4765384;2,708050201
usti_nad_orlici;2,509599262;2,714694744
usti_nad_orlici;3,095577609;2,721295428
usti_nad_orlici;2,965273066;2,721295428
usti_nad_orlici;2,954910279;2,734367509
usti_nad_orlici;2,850706502;2,747270914
usti_nad_orlici;3,144152279;2,76000994
usti_nad_orlici;2,87356464;2,766319109
usti_nad_orlici;2,87356464;2,766319109
usti_nad_orlici;3,46885603;2,772588722
usti_nad_orlici;3,737669618;2,772588722
usti_nad_orlici;3,377587516;2,772588722
usti_nad_orlici;3,139832618;2,772588722
usti_nad_orlici;3,068052935;2,772588722
usti_nad_orlici;3,549617387;2,772588722
usti_nad_orlici;3,165475048;2,772588722
usti_nad_orlici;3,632309103;2,772588722
usti_nad_orlici;3,27336401;2,772588722
usti_nad_orlici;3,47506723;2,772588722
usti_nad_orlici;2,509599262;2,772588722
usti_nad_orlici;2,990719732;2,772588722
usti_nad_orlici;2,856470206;2,772588722
usti_nad_orlici;3,370738174;2,772588722
usti_nad_orlici;3,514526067;2,772588722
usti_nad_orlici;3,19047635;2,772588722
usti_nad_orlici;2,844909384;2,772588722
usti_nad_orlici;2,76000994;2,772588722
usti_nad_orlici;3,126760536;2,772588722
usti_nad_orlici;2,939161922;2,772588722
usti_nad_orlici;2,954910279;2,772588722
usti_nad_orlici;3,17805383;2,772588722
usti_nad_orlici;3,292126287;2,772588722
usti_nad_orlici;2,839078464;2,772588722
usti_nad_orlici;3,086486637;2,772588722
usti_nad_orlici;2,747270914;2,772588722
usti_nad_orlici;2,797281335;2,772588722
usti_nad_orlici;2,701361213;2,772588722
usti_nad_orlici;2,850706502;2,772588722
usti_nad_orlici;2,727852828;2,772588722
usti_nad_orlici;3,411147713;2,772588722
usti_nad_orlici;2,93385687;2,778819272
usti_nad_orlici;2,93385687;2,778819272
usti_nad_orlici;2,93385687;2,778819272
usti_nad_orlici;3,349904087;2,778819272
usti_nad_orlici;2,772588722;2,778819272
usti_nad_orlici;2,772588722;2,778819272
usti_nad_orlici;2,949688335;2,785011242
usti_nad_orlici;2,747270914;2,797281335
usti_nad_orlici;2,747270914;2,797281335
usti_nad_orlici;2,939161922;2,803360381
usti_nad_orlici;2,791165108;2,803360381
usti_nad_orlici;3,068052935;2,809402695
usti_nad_orlici;2,797281335;2,815408719
usti_nad_orlici;2,839078464;2,815408719
usti_nad_orlici;3,314186005;2,821378886
usti_nad_orlici;2,949688335;2,833213344
usti_nad_orlici;2,939161922;2,833213344
usti_nad_orlici;3,109060959;2,833213344
usti_nad_orlici;3,310543013;2,833213344
usti_nad_orlici;3,100092289;2,833213344
usti_nad_orlici;2,980618636;2,833213344
usti_nad_orlici;2,610069793;2,833213344
usti_nad_orlici;2,785011242;2,833213344
usti_nad_orlici;3,258096538;2,833213344
usti_nad_orlici;2,839078464;2,833213344
usti_nad_orlici;3,481240089;2,833213344
usti_nad_orlici;2,862200881;2,833213344
usti_nad_orlici;2,778819272;2,833213344
usti_nad_orlici;2,839078464;2,833213344
usti_nad_orlici;2,667228207;2,833213344
usti_nad_orlici;2,653241965;2,833213344
usti_nad_orlici;2,140066163;2,839078464
usti_nad_orlici;3,535145354;2,839078464
usti_nad_orlici;2,990719732;2,856470206
usti_nad_orlici;3,039749159;2,856470206
usti_nad_orlici;2,740840024;2,867898902
usti_nad_orlici;2,778819272;2,867898902
usti_nad_orlici;3,514526067;2,867898902
usti_nad_orlici;2,791165108;2,867898902
usti_nad_orlici;2,839078464;2,884800713
usti_nad_orlici;2,747270914;2,890371758
usti_nad_orlici;3,234749174;2,890371758
usti_nad_orlici;3,173878459;2,890371758
usti_nad_orlici;3,42751469;2,890371758
usti_nad_orlici;2,884800713;2,890371758
usti_nad_orlici;2,985681938;2,890371758
usti_nad_orlici;3,218875825;2,890371758
usti_nad_orlici;3,964615456;2,890371758
usti_nad_orlici;3,713572067;2,890371758
usti_nad_orlici;3,299533728;2,890371758
usti_nad_orlici;2,949688335;2,890371758
usti_nad_orlici;2,970414466;2,890371758
usti_nad_orlici;2,76000994;2,890371758
usti_nad_orlici;2,63905733;2,890371758
usti_nad_orlici;2,727852828;2,890371758
usti_nad_orlici;2,990719732;2,890371758
usti_nad_orlici;2,944438979;2,890371758
usti_nad_orlici;2,90690106;2,890371758
usti_nad_orlici;2,856470206;2,890371758
usti_nad_orlici;3,0301337;2,890371758
usti_nad_orlici;3,173878459;2,890371758
usti_nad_orlici;3,206803244;2,890371758
usti_nad_orlici;2,63905733;2,890371758
usti_nad_orlici;3,068052935;2,890371758
usti_nad_orlici;3,317815773;2,944438979
usti_nad_orlici;3,086486637;2,944438979
usti_nad_orlici;3,481240089;2,944438979
usti_nad_orlici;3,161246712;2,944438979
usti_nad_orlici;2,856470206;2,944438979
usti_nad_orlici;3,317815773;2,944438979
usti_nad_orlici;2,821378886;2,944438979
usti_nad_orlici;2,58021683;2,944438979
usti_nad_orlici;3,015534901;2,944438979
usti_nad_orlici;2,928523524;2,944438979
usti_nad_orlici;2,740840024;2,944438979
usti_nad_orlici;2,63188884;2,944438979
usti_nad_orlici;2,856470206;2,944438979
usti_nad_orlici;2,965273066;2,954910279
usti_nad_orlici;2,856470206;2,960105096
usti_nad_orlici;3,020424886;2,970414466
usti_nad_orlici;3,254242969;2,995732274
usti_nad_orlici;3,377587516;2,995732274
usti_nad_orlici;3,039749159;2,995732274
usti_nad_orlici;3,109060959;2,995732274
usti_nad_orlici;3,577947893;2,995732274
usti_nad_orlici;3,790984677;2,995732274
usti_nad_orlici;3,27336401;2,995732274
usti_nad_orlici;2,803360381;2,995732274
usti_nad_orlici;3,015534901;2,995732274
usti_nad_orlici;2,917770732;2,995732274
usti_nad_orlici;2,980618636;2,995732274
usti_nad_orlici;3,317815773;2,995732274
usti_nad_orlici;3,000719815;2,995732274
usti_nad_orlici;2,856470206;2,995732274
usti_nad_orlici;2,850706502;2,995732274
usti_nad_orlici;2,87356464;3,000719815
usti_nad_orlici;2,970414466;3,025291076
usti_nad_orlici;3,0301337;3,025291076
usti_nad_orlici;3,186352633;3,0301337
usti_nad_orlici;2,912350665;3,044522438
usti_nad_orlici;2,753660712;3,044522438
usti_nad_orlici;3,374168709;3,044522438
usti_nad_orlici;3,269568939;3,044522438
usti_nad_orlici;3,310543013;3,044522438
usti_nad_orlici;3,161246712;3,044522438
usti_nad_orlici;2,833213344;3,044522438
usti_nad_orlici;2,694627181;3,044522438
usti_nad_orlici;3,077312261;3,044522438
usti_nad_orlici;3,33220451;3,04927304
usti_nad_orlici;2,990719732;3,068052935
usti_nad_orlici;2,879198457;3,072693315
usti_nad_orlici;2,587764035;3,091042453
usti_nad_orlici;3,025291076;3,091042453
usti_nad_orlici;2,960105096;3,091042453
usti_nad_orlici;3,039749159;3,095577609
usti_nad_orlici;3,453157121;3,135494216
usti_nad_orlici;2,995732274;3,135494216
usti_nad_orlici;2,809402695;3,135494216
usti_nad_orlici;3,113515309;3,169685581
usti_nad_orlici;3,113515309;3,169685581
usti_nad_orlici;3,157000421;3,17805383
usti_nad_orlici;2,923161581;3,17805383
usti_nad_orlici;3,47506723;3,17805383
usti_nad_orlici;3,17805383;3,17805383
usti_nad_orlici;3,284663565;3,17805383
usti_nad_orlici;2,803360381;3,17805383
usti_nad_orlici;2,975529566;3,17805383
usti_nad_orlici;2,975529566;3,17805383
usti_nad_orlici;3,161246712;3,17805383
usti_nad_orlici;2,839078464;3,17805383
usti_nad_orlici;3,342861805;3,218875825
usti_nad_orlici;2,856470206;3,218875825
usti_nad_orlici;3,144152279;3,218875825
usti_nad_orlici;3,206803244;3,218875825
usti_nad_orlici;3,068052935;3,218875825
usti_nad_orlici;3,349904087;3,218875825
usti_nad_orlici;3,063390922;3,218875825
usti_nad_orlici;2,90690106;3,218875825
usti_nad_orlici;3,288401888;3,258096538
usti_nad_orlici;3,511545439;3,258096538
usti_nad_orlici;2,985681938;3,295836866
usti_nad_orlici;3,387774361;3,295836866
usti_nad_orlici;2,809402695;3,295836866
usti_nad_orlici;3,198673118;3,295836866
usti_nad_orlici;2,980618636;3,328626689
usti_nad_orlici;3,356897123;3,33220451
usti_nad_orlici;3,280911216;3,33220451
usti_nad_orlici;2,501435952;3,33220451
usti_nad_orlici;3,068052935;3,33220451
usti_nad_orlici;2,980618636;3,33220451
usti_nad_orlici;2,890371758;3,33220451
usti_nad_orlici;3,446807893;3,335769576
usti_nad_orlici;3,321432413;3,36729583
usti_nad_orlici;2,740840024;3,387774361
usti_nad_orlici;3,353406718;3,401197382
usti_nad_orlici;3,407841924;3,401197382
usti_nad_orlici;2,917770732;3,401197382
usti_nad_orlici;3,511545439;3,401197382
usti_nad_orlici;3,169685581;3,430756184
usti_nad_orlici;3,104586678;3,433987204
usti_nad_orlici;3,109060959;3,433987204
usti_nad_orlici;3,328626689;3,465735903
usti_nad_orlici;3,091042453;3,465735903
usti_nad_orlici;3,000719815;3,465735903
usti_nad_orlici;2,797281335;3,465735903
usti_nad_orlici;3,126760536;3,465735903
usti_nad_orlici;3,104586678;3,465735903
usti_nad_orlici;3,109060959;3,46885603
usti_nad_orlici;3,321432413;3,496507561
usti_nad_orlici;3,421000009;3,496507561
usti_nad_orlici;3,481240089;3,496507561
usti_nad_orlici;3,384390263;3,511545439
usti_nad_orlici;3,173878459;3,526360525
usti_nad_orlici;2,923161581;3,526360525
usti_nad_orlici;3,091042453;3,543853682
usti_nad_orlici;3,077312261;3,555348061
usti_nad_orlici;3,126760536;3,555348061
usti_nad_orlici;2,970414466;3,583518938
usti_nad_orlici;3,370738174;3,583518938
usti_nad_orlici;3,523415014;3,624340933
usti_nad_orlici;3,658420247;3,63758616
usti_nad_orlici;3,194583132;3,688879454
usti_nad_orlici;3,520460802;3,698829785
usti_nad_orlici;3,288401888;3,78191432
usti_nad_orlici;3,238678452;3,784189634
usti_nad_orlici;3,610917913;3,790984677
usti_nad_orlici;3,144152279;3,931825633
usti_nad_orlici;3,737669618;4,019980147
usti_nad_orlici;3,763522997;4,058717385
usti_nad_orlici;3,230804396;4,158883083
usti_nad_orlici;3,210843653;4,33073334
usti_nad_orlici;3,363841595;4,369447852
vsetin;2,815408719;1,609437912
vsetin;2,839078464;1,791759469
vsetin;2,694627181;1,857859271
vsetin;2,827313622;1,916922612
vsetin;2,839078464;1,931521412
vsetin;2,76000994;1,945910149
